DATETIME,53.286774 -6.245183,53.37331999999999 -6.274417,53.27174300000001 -6.213767,53.392515 -6.3001510000000005,53.305724 -6.298539,53.33436 -6.325958999999999,53.286170999999996 -6.26926,53.31470899999999 -6.279872,53.286745999999994 -6.178241000000001,53.419753 -6.226095,53.279585 -6.143119,53.299876 -6.179007,53.345507 -6.267847,53.32635500000001 -6.26315,53.382903000000006 -6.365292,53.250001 -6.191125,53.290882999999994 -6.13165,53.28704499999999 -6.196829,53.360381000000004 -6.257505999999999,53.253554 -6.13042,53.37786 -6.244234,53.370813 -6.315003,53.334192 -6.2782919999999995,53.26136700000001 -6.155157,53.369043999999995 -6.218948,53.358035 -6.268935,53.35383100000001 -6.231171,53.244865000000004 -6.137441,53.347601 -6.279674,53.33815 -6.238469,53.335933 -6.263602,53.323752 -6.247185,53.38201899999999 -6.165686,53.290172 -6.2298029999999995,53.370261 -6.193283999999999,53.333085 -6.30201,53.388753 -6.2069540000000005,53.347816 -6.256997,53.343677 -6.359943,53.353522999999996 -6.243812999999999,53.339977000000005 -6.220313,53.39818100000001 -6.264798000000001,53.313464 -6.209186,53.27951899999999 -6.164772,53.394076 -6.23744,53.35224300000001 -6.29433,53.305538 -6.253584,53.31748100000001 -6.232883999999999,53.3386 -6.251761,53.401607999999996 -6.172904
2020-04-05 02:00:00+00:00,69,69,69,69,69,69,69,69,69,69,69,69,63,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,66,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
2020-04-05 03:00:00+00:00,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,67,69,69,69,61,69,66,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
2020-04-05 04:00:00+00:00,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,63,68,68,68,68,68,68,68,68,68,68,68,68
2020-04-05 05:00:00+00:00,67,68,67,68,68,68,68,68,67,67,67,67,67,67,68,68,67,67,67,67,67,68,68,67,67,67,67,67,68,67,60,67,67,67,67,68,67,64,68,67,67,68,67,67,67,68,67,67,67,67
2020-04-05 06:00:00+00:00,69,68,69,68,69,69,69,69,68,68,68,68,68,69,69,69,68,69,68,68,68,69,69,69,68,68,68,69,65,68,59,69,68,69,68,69,68,64,69,68,68,68,68,69,68,69,69,68,68,68
2020-04-05 07:00:00+00:00,68,68,68,68,68,69,68,68,68,68,68,68,59,68,68,68,68,68,58,68,68,68,68,68,68,68,68,68,67,68,68,68,67,68,68,68,68,64,69,68,68,68,68,68,68,68,68,68,68,68
2020-04-05 08:00:00+00:00,68,68,68,69,68,69,68,68,68,68,68,68,67,68,69,68,67,68,64,68,68,69,68,68,68,68,68,68,69,66,67,68,67,68,68,69,68,60,69,63,68,68,68,68,68,69,68,68,68,63
2020-04-05 09:00:00+00:00,66,68,68,69,68,68,68,68,67,68,67,67,66,67,69,68,64,68,63,67,68,69,64,67,68,66,68,67,66,64,60,68,67,68,68,68,68,64,69,68,64,67,68,67,68,68,68,68,67,68
2020-04-05 10:00:00+00:00,71,71,71,71,71,71,71,71,61,71,71,71,59,71,71,71,62,65,66,63,71,71,64,71,71,71,69,71,67,62,68,71,71,71,71,71,71,59,71,68,63,70,71,70,71,71,71,71,63,68
2020-04-05 11:00:00+00:00,65,70,70,70,70,70,70,65,70,70,70,69,70,70,70,70,67,70,61,61,70,70,66,70,70,68,64,70,63,68,66,70,70,70,70,70,70,61,70,58,68,69,70,70,70,70,70,70,62,58
2020-04-05 12:00:00+00:00,69,69,69,66,69,69,69,61,65,69,69,54,54,69,69,69,69,58,61,68,69,69,64,69,69,69,64,69,69,62,66,69,69,69,69,69,69,59,69,60,57,58,69,69,69,69,69,69,62,60
2020-04-05 13:00:00+00:00,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,61,61,63,63,63,63,63,63,63,63,61
2020-04-05 14:00:00+00:00,66,66,66,66,57,66,66,66,66,66,66,59,66,66,66,66,66,58,63,63,66,66,66,66,66,56,66,66,66,66,66,66,66,66,66,66,66,63,66,60,57,66,66,66,66,66,66,66,61,60
2020-04-05 15:00:00+00:00,67,67,67,63,67,67,67,64,66,67,67,64,67,66,67,67,67,58,61,65,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,61,67,65,59,67,67,67,67,67,67,67,64,65
2020-04-05 16:00:00+00:00,69,69,69,65,69,69,69,64,67,69,69,69,64,66,69,69,66,69,56,67,69,69,65,69,69,69,69,69,68,62,69,69,69,69,69,69,69,60,69,66,57,67,69,69,69,69,66,69,60,66
2020-04-05 17:00:00+00:00,61,68,68,67,68,68,68,57,66,68,68,62,58,68,68,68,65,54,58,60,68,68,63,68,68,68,68,68,62,62,60,68,68,68,68,68,68,60,68,51,56,68,68,68,68,68,68,68,59,51
2020-04-05 18:00:00+00:00,68,68,68,68,68,68,68,67,60,68,68,59,63,68,68,68,61,68,67,65,68,68,68,68,68,68,68,68,63,66,56,68,68,68,68,68,68,59,68,67,58,68,68,68,68,68,68,68,68,67
2020-04-05 19:00:00+00:00,69,69,69,69,69,66,69,59,57,69,69,63,64,68,69,69,58,69,59,57,69,69,63,69,69,61,69,69,64,66,54,69,69,69,69,69,69,58,68,58,55,60,69,66,69,69,69,69,64,58
2020-04-05 20:00:00+00:00,67,67,67,67,67,67,67,60,67,67,67,67,62,67,67,67,66,62,65,65,67,67,60,67,67,67,60,67,62,67,65,67,67,67,67,67,67,67,67,60,58,67,67,67,67,67,67,67,60,60
2020-04-05 21:00:00+00:00,65,68,68,68,68,68,68,68,68,68,68,68,65,67,68,68,68,59,61,68,68,68,58,68,68,62,63,68,61,59,65,68,68,68,68,68,68,60,68,56,59,68,68,68,68,68,65,68,61,56
2020-04-05 22:00:00+00:00,65,71,71,71,71,71,71,71,71,71,71,71,63,71,71,71,71,63,56,65,71,71,66,71,71,65,71,71,61,66,58,71,71,71,71,71,71,58,71,71,55,69,71,71,71,71,71,71,59,71
2020-04-05 23:00:00+00:00,72,72,72,69,72,72,72,67,72,72,72,72,72,71,72,72,72,72,59,64,64,72,59,72,72,69,72,72,57,61,72,72,72,72,72,72,72,58,72,72,71,70,72,72,72,72,72,72,60,72
2020-04-06 00:00:00+00:00,72,72,72,72,72,72,72,72,72,72,72,72,57,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,68,72,72,72,72,72,72,72,72,72,72,72,72
2020-04-06 01:00:00+00:00,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,67,72,72,72,72,72,72,72,72,72,72,72,66,72,72,72,72,72,72,67,72,72,72,72,72,72,72,72,72,72,70,72
2020-04-06 02:00:00+00:00,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
2020-04-06 03:00:00+00:00,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,65,71,71,71,71,71,71,71,71,71,71,71,69,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
2020-04-06 04:00:00+00:00,72,72,72,72,72,72,72,72,72,72,72,72,56,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,65,72,72,72,72,72,72,72,72,72,72,72,72
2020-04-06 05:00:00+00:00,73,73,73,73,73,73,73,73,73,73,73,67,55,73,73,73,73,73,66,73,73,73,73,73,73,73,73,73,72,72,73,73,73,73,73,73,73,69,73,73,73,73,73,73,73,73,73,73,62,73
2020-04-06 06:00:00+00:00,72,72,72,72,70,72,72,72,72,72,72,72,72,72,72,72,72,72,69,72,72,72,65,72,72,68,62,72,61,72,63,72,72,69,72,72,72,72,72,71,72,72,72,72,72,72,72,72,72,71
2020-04-06 07:00:00+00:00,73,73,73,68,73,73,73,68,73,73,73,62,72,73,73,73,73,73,58,70,73,73,73,73,73,70,64,73,66,69,67,73,73,73,73,69,73,64,73,63,70,72,73,73,73,73,73,73,73,63
2020-04-06 08:00:00+00:00,72,72,72,72,72,72,72,68,72,72,72,72,67,72,72,72,71,70,65,70,72,72,69,72,72,71,70,72,64,72,72,72,72,72,72,72,72,62,72,64,55,72,72,72,72,72,72,72,72,64
2020-04-06 09:00:00+00:00,64,74,74,57,72,70,74,67,72,74,74,61,60,74,74,74,61,66,59,55,74,74,70,74,74,59,73,74,64,66,70,74,74,74,74,69,74,61,74,59,64,74,74,74,74,74,74,66,64,59
2020-04-06 10:00:00+00:00,72,72,72,60,72,72,72,58,62,73,72,72,56,72,73,73,64,72,59,58,72,73,72,72,72,70,61,73,58,71,66,72,72,72,72,72,72,60,73,61,66,70,72,72,72,72,72,72,72,61
2020-04-06 11:00:00+00:00,69,73,71,60,73,72,72,63,61,73,72,72,59,69,73,72,71,60,57,72,73,73,69,70,73,64,59,72,59,67,57,73,73,72,73,70,73,58,73,59,57,71,73,72,73,70,69,66,61,59
2020-04-06 12:00:00+00:00,61,73,66,58,61,60,73,62,59,74,67,62,64,64,69,72,67,62,58,57,69,73,67,63,74,64,60,68,61,57,64,64,74,68,74,61,74,62,74,61,52,74,72,66,74,73,61,64,59,61
2020-04-06 13:00:00+00:00,62,70,66,66,68,60,70,63,66,70,69,59,59,57,70,69,68,58,60,61,70,70,64,67,70,69,63,66,65,53,55,66,70,67,71,59,70,57,70,58,54,62,70,68,64,70,60,61,64,58
2020-04-06 14:00:00+00:00,65,69,64,57,68,64,68,66,64,69,68,61,59,69,69,68,65,60,58,59,69,69,69,66,69,61,57,67,59,55,61,62,69,64,69,65,69,56,69,56,54,69,69,65,69,69,63,58,59,56
2020-04-06 15:00:00+00:00,61,69,66,62,68,65,68,68,64,69,63,59,65,66,69,67,62,62,67,53,69,69,66,62,69,69,54,67,66,54,58,65,69,59,69,69,69,58,69,58,46,69,67,59,69,69,64,55,59,58
2020-04-06 16:00:00+00:00,71,68,70,58,71,66,71,71,71,69,70,71,66,67,68,70,71,71,68,70,68,68,69,70,69,67,69,70,66,70,69,72,70,71,70,69,69,62,69,69,54,65,72,70,68,68,72,73,69,69
2020-04-06 17:00:00+00:00,72,72,71,57,71,65,72,65,71,72,71,61,64,66,72,71,71,72,63,67,71,72,63,71,72,62,60,70,57,68,64,72,71,72,72,69,72,58,72,58,54,71,72,71,72,72,67,71,69,58
2020-04-06 18:00:00+00:00,71,75,71,63,68,74,72,72,71,74,72,71,66,73,71,72,72,71,63,62,75,75,74,72,74,70,66,72,66,71,69,72,73,71,74,72,74,62,74,68,61,75,71,72,75,75,71,71,72,68
2020-04-06 19:00:00+00:00,55,72,60,55,57,55,70,56,56,74,59,55,55,57,58,70,50,56,50,53,60,73,53,67,71,49,54,59,52,51,51,65,72,61,59,58,72,54,58,51,49,59,70,56,73,57,56,49,50,51
2020-04-06 20:00:00+00:00,49,65,55,55,53,52,60,46,49,69,54,49,47,50,58,60,47,48,43,44,52,68,46,56,63,43,43,55,46,49,45,57,65,51,56,53,65,38,52,50,40,59,60,53,67,54,49,50,47,50
2020-04-06 21:00:00+00:00,47,66,55,60,55,53,62,45,49,71,56,45,50,48,61,62,50,49,44,47,53,70,48,57,65,47,46,50,42,48,46,58,66,51,57,44,67,46,57,48,41,55,62,51,69,56,49,53,46,48
2020-04-06 22:00:00+00:00,45,65,52,58,51,54,61,47,52,69,58,47,48,47,59,61,58,51,45,49,51,68,41,59,63,45,48,56,48,39,42,57,65,53,60,54,66,47,56,44,40,56,61,55,68,57,49,57,42,44
2020-04-06 23:00:00+00:00,45,57,54,42,50,53,58,41,49,55,57,50,47,50,48,58,40,47,42,42,52,56,43,55,57,45,42,57,45,43,47,55,57,50,52,52,56,45,49,49,40,43,58,54,56,54,48,58,47,49
2020-04-07 00:00:00+00:00,54,57,66,39,56,56,64,55,63,51,61,56,50,67,41,64,61,59,48,57,57,53,49,59,59,57,43,61,54,55,54,67,57,59,59,60,56,53,53,56,65,50,65,62,54,66,66,61,52,56
2020-04-07 01:00:00+00:00,67,69,58,58,67,59,67,67,67,71,68,67,54,57,66,67,68,62,52,68,60,71,66,64,68,54,67,68,51,48,56,66,69,66,68,61,69,49,69,52,67,72,67,57,70,62,66,66,52,52
2020-04-07 02:00:00+00:00,72,70,64,59,71,71,71,72,71,68,66,71,58,72,61,71,71,71,56,71,70,68,64,71,70,58,72,71,57,63,51,66,70,72,70,72,69,47,70,72,71,56,71,63,69,72,72,72,62,72
2020-04-07 03:00:00+00:00,55,67,60,62,66,66,66,65,66,69,66,66,55,65,60,66,51,61,57,66,67,69,50,66,67,56,66,66,54,65,51,65,67,56,67,65,68,53,67,65,54,70,66,66,68,65,65,65,49,65
2020-04-07 04:00:00+00:00,70,72,63,66,54,70,70,69,70,73,70,70,57,69,64,70,70,70,58,70,72,73,53,70,71,58,70,70,60,69,69,69,71,69,71,69,72,56,72,57,70,55,70,70,73,69,69,69,51,57
2020-04-07 05:00:00+00:00,58,70,58,65,53,68,67,64,56,73,68,68,59,66,67,67,68,67,55,68,66,72,51,68,69,55,67,68,49,51,46,66,70,66,69,67,70,52,70,51,67,74,67,56,58,66,66,67,49,51
2020-04-07 06:00:00+00:00,66,69,58,63,67,62,67,66,59,71,67,55,52,53,63,66,67,60,50,67,59,71,50,63,68,51,57,67,54,49,50,59,69,54,68,61,69,53,69,50,66,59,66,56,70,58,66,66,57,50
2020-04-07 07:00:00+00:00,75,83,78,56,74,74,87,76,77,83,78,71,64,67,66,86,73,81,56,86,80,84,71,78,84,71,59,77,65,66,67,81,85,75,85,73,85,60,72,64,59,57,84,71,84,82,72,65,59,64
2020-04-07 08:00:00+00:00,65,81,73,54,73,73,83,59,71,85,67,67,54,73,77,82,68,65,68,63,78,83,67,67,84,76,65,75,55,60,72,74,86,73,71,74,85,58,80,61,53,71,78,74,84,80,71,60,56,61
2020-04-07 09:00:00+00:00,59,80,62,56,57,55,68,57,60,84,67,53,60,61,70,72,64,61,56,58,72,83,58,64,81,61,58,66,61,56,60,61,85,62,76,52,85,56,74,57,55,72,70,65,84,70,60,57,61,57
2020-04-07 10:00:00+00:00,57,76,55,55,63,62,69,57,51,80,56,52,56,59,69,64,55,54,55,50,68,84,64,57,69,64,49,56,57,45,61,54,84,54,72,69,80,51,70,53,39,60,55,55,79,75,56,51,54,53
2020-04-07 11:00:00+00:00,57,81,58,55,65,59,71,60,55,79,58,54,59,64,73,67,58,55,57,55,65,81,57,58,71,61,53,59,59,47,49,56,78,56,66,66,79,57,71,55,42,54,57,55,62,69,58,53,54,55
2020-04-07 12:00:00+00:00,59,75,68,63,68,67,76,63,56,75,65,59,60,59,74,75,65,57,54,48,72,75,62,66,75,64,59,63,59,54,52,65,75,64,75,68,75,56,69,54,52,73,67,63,73,70,63,58,62,54
2020-04-07 13:00:00+00:00,66,70,66,57,67,69,66,67,66,69,66,65,60,67,63,66,66,66,65,61,69,70,69,66,69,65,58,66,61,57,68,66,68,66,68,69,69,61,66,62,54,59,66,66,69,70,65,62,63,62
2020-04-07 14:00:00+00:00,66,68,66,61,66,65,66,63,66,67,65,66,60,66,67,65,65,64,57,64,67,68,65,65,67,62,55,65,60,58,64,66,67,66,67,67,67,58,66,62,59,67,65,66,67,68,65,65,56,62
2020-04-07 15:00:00+00:00,66,65,65,65,66,65,66,62,65,65,65,66,64,66,65,65,65,65,64,65,65,65,65,65,65,56,62,65,65,64,65,66,65,66,65,65,65,62,65,65,53,65,66,65,65,65,66,65,60,65
2020-04-07 16:00:00+00:00,67,67,67,58,61,67,67,67,59,67,67,67,64,67,67,67,67,67,66,62,67,67,66,66,67,67,58,66,63,62,67,67,67,67,67,67,67,63,67,58,57,67,67,67,67,67,67,59,67,58
2020-04-07 17:00:00+00:00,70,69,68,56,71,67,72,71,61,70,64,62,59,70,70,72,64,63,61,57,70,69,66,67,70,66,59,69,60,55,64,63,70,65,70,70,70,60,70,55,52,66,69,64,70,69,64,57,61,55
2020-04-07 18:00:00+00:00,64,75,73,58,73,66,73,63,69,74,72,69,66,70,72,72,67,60,64,59,74,75,65,72,74,63,62,70,57,59,67,72,74,68,74,66,74,55,74,62,59,68,73,68,75,73,71,58,66,62
2020-04-07 19:00:00+00:00,65,80,63,58,68,62,77,63,61,78,64,59,52,67,62,74,62,62,57,57,66,79,59,65,74,62,56,63,58,55,59,62,80,65,66,61,78,48,66,54,55,58,69,59,78,73,62,56,62,54
2020-04-07 20:00:00+00:00,44,63,50,52,48,50,57,47,42,71,52,49,43,44,59,57,44,40,42,51,52,69,42,54,59,41,46,52,43,46,42,53,63,49,55,39,64,39,53,46,39,58,57,47,67,51,47,48,42,46
2020-04-07 21:00:00+00:00,44,61,48,54,43,47,57,44,46,67,53,40,41,48,59,56,41,49,41,43,52,65,42,52,58,42,46,52,41,40,43,51,60,41,55,39,61,38,54,44,39,54,56,43,64,51,48,51,39,44
2020-04-07 22:00:00+00:00,44,59,47,58,47,50,54,39,41,67,53,46,39,44,60,54,41,44,39,42,52,65,39,49,57,39,38,47,39,41,39,49,59,44,51,42,60,37,52,39,38,57,53,44,63,47,41,49,39,39
2020-04-07 23:00:00+00:00,52,69,64,55,59,58,69,54,55,69,63,56,53,50,58,69,69,51,53,50,52,69,48,65,69,53,48,56,52,52,48,64,69,54,63,59,69,49,58,48,51,53,69,57,58,64,59,69,50,48
2020-04-08 00:00:00+00:00,66,66,62,57,58,66,66,51,57,66,66,54,46,66,56,66,66,61,48,58,56,66,48,64,66,48,55,66,50,49,52,66,66,66,66,66,66,48,66,50,66,66,66,59,66,66,66,66,52,50
2020-04-08 01:00:00+00:00,73,73,63,46,73,62,73,73,73,73,73,59,58,73,66,73,47,73,53,66,63,73,73,73,73,58,55,59,55,55,57,61,73,66,73,63,73,54,73,60,73,73,73,58,73,73,73,73,58,60
2020-04-08 02:00:00+00:00,77,77,72,77,77,63,77,77,77,77,77,77,56,64,66,77,77,77,53,77,72,77,77,73,77,62,77,77,63,59,65,77,77,59,77,71,77,58,77,77,77,77,77,77,77,77,77,77,63,77
2020-04-08 03:00:00+00:00,61,74,68,66,74,74,74,74,74,74,74,74,74,74,66,74,74,74,60,59,70,74,74,74,74,65,74,74,55,74,61,74,74,74,74,74,74,51,74,59,74,58,74,65,58,74,74,74,62,59
2020-04-08 04:00:00+00:00,78,78,73,78,78,78,78,77,78,78,78,78,68,78,70,78,78,78,63,78,78,78,77,78,78,78,78,78,68,78,64,78,78,78,78,75,78,58,78,69,78,78,78,78,78,71,78,78,78,69
2020-04-08 05:00:00+00:00,77,77,78,79,74,74,76,74,79,79,67,79,47,75,70,79,61,79,55,56,78,77,73,76,79,75,58,79,53,64,59,78,79,78,79,70,79,59,78,62,79,78,79,69,67,67,76,78,66,62
2020-04-08 06:00:00+00:00,70,80,71,71,77,78,78,70,65,80,80,71,69,70,74,79,80,63,66,64,65,80,69,76,80,57,68,80,60,65,55,78,80,78,80,56,80,59,80,55,50,71,78,79,80,79,64,71,57,55
2020-04-08 07:00:00+00:00,74,80,77,56,72,72,84,59,72,84,70,63,64,72,73,83,84,76,57,62,73,84,62,79,84,63,54,72,56,64,60,79,84,73,84,71,84,56,84,53,56,65,84,64,84,77,68,67,62,53
2020-04-08 08:00:00+00:00,69,78,73,63,71,72,83,60,70,83,76,62,57,74,67,82,67,65,57,59,75,83,65,76,83,67,59,69,58,59,62,70,83,71,81,68,83,56,77,61,50,56,78,69,83,78,69,57,57,61
2020-04-08 09:00:00+00:00,57,68,59,55,54,52,62,49,56,82,63,57,47,54,69,67,58,54,54,55,59,80,51,59,76,54,56,62,46,53,53,57,84,55,75,50,83,53,70,56,53,62,64,59,79,54,54,55,55,56
2020-04-08 10:00:00+00:00,57,76,62,55,60,59,73,53,59,80,63,56,54,58,66,71,58,55,53,50,57,79,54,60,75,53,53,63,56,51,47,59,76,60,66,56,77,54,65,51,48,62,62,58,78,58,58,57,52,51
2020-04-08 11:00:00+00:00,54,73,56,57,57,58,69,49,44,77,58,54,54,54,61,67,56,55,46,52,61,76,49,59,71,49,50,58,49,50,49,57,73,56,59,53,74,46,62,46,48,55,59,56,75,59,55,53,50,46
2020-04-08 12:00:00+00:00,61,77,66,56,70,67,75,61,57,84,67,59,58,56,71,74,65,55,58,57,68,85,63,63,78,60,56,64,58,54,59,63,84,62,79,65,85,61,68,58,41,64,67,63,83,70,59,57,58,58
2020-04-08 13:00:00+00:00,57,75,63,54,62,63,73,55,57,76,64,55,57,53,60,71,60,55,50,55,60,75,57,59,75,55,52,62,56,51,58,56,76,59,70,60,76,55,63,54,48,62,61,59,76,58,61,54,57,54
2020-04-08 14:00:00+00:00,58,72,65,59,62,66,73,65,58,72,66,57,62,64,72,74,63,58,54,51,71,72,61,64,72,57,60,71,59,55,56,64,72,63,72,65,72,55,64,57,56,69,71,64,72,66,60,59,56,57
2020-04-08 15:00:00+00:00,63,72,66,63,66,65,71,63,64,73,66,62,61,63,68,70,64,63,59,63,66,73,64,66,72,62,61,67,61,59,61,65,72,64,69,64,72,58,67,60,60,66,70,64,71,65,66,66,60,60
2020-04-08 16:00:00+00:00,73,73,73,73,75,74,74,74,72,73,74,71,73,75,73,74,74,72,73,74,73,73,74,74,74,73,70,74,73,68,74,71,74,72,74,72,74,73,74,73,61,73,69,73,73,73,73,69,74,73
2020-04-08 17:00:00+00:00,65,72,72,63,65,64,76,63,63,72,67,64,63,68,71,77,67,60,60,58,72,72,61,70,73,56,65,72,55,57,62,66,73,67,72,67,73,57,68,62,55,64,72,68,72,67,61,59,55,62
2020-04-08 18:00:00+00:00,64,75,73,58,69,67,75,58,63,75,72,62,62,65,69,72,66,61,57,61,70,75,62,71,75,59,59,68,59,57,67,69,75,67,75,66,75,59,69,56,47,62,74,63,75,65,66,57,62,56
2020-04-08 19:00:00+00:00,54,72,56,52,56,59,68,48,55,75,63,54,52,53,66,68,53,48,51,53,62,75,51,61,70,49,50,62,46,53,51,59,72,56,63,54,72,48,58,52,45,58,68,55,74,59,56,54,53,52
2020-04-08 20:00:00+00:00,49,64,52,48,51,54,60,43,50,69,57,50,48,49,59,60,48,43,46,48,57,67,46,56,62,44,45,56,42,48,46,55,64,52,57,49,65,43,54,47,40,54,60,50,67,54,51,49,48,47
2020-04-08 21:00:00+00:00,52,72,65,47,62,58,73,55,56,71,62,53,51,59,59,73,62,58,51,53,62,71,55,65,72,53,54,62,54,52,57,66,72,58,65,59,72,51,61,58,48,59,73,59,71,63,59,55,50,58
2020-04-08 22:00:00+00:00,50,66,57,44,57,57,66,50,52,65,60,53,52,55,56,66,57,54,46,45,54,65,47,59,66,50,50,51,47,47,46,62,66,49,56,55,66,51,59,50,45,55,66,52,66,57,55,55,47,50
2020-04-08 23:00:00+00:00,46,56,47,42,47,50,53,41,46,58,52,40,39,44,50,53,42,43,38,50,43,57,38,52,55,39,46,44,39,40,39,50,56,44,49,47,56,39,51,39,39,48,53,49,57,50,48,44,38,39
2020-04-09 00:00:00+00:00,54,65,58,57,63,64,63,51,63,67,64,53,46,53,57,63,64,59,47,64,50,67,46,60,64,49,54,57,44,51,47,62,65,62,64,63,65,46,65,56,63,53,63,63,66,62,62,58,48,56
2020-04-09 01:00:00+00:00,64,65,57,58,64,56,64,64,64,66,65,64,51,55,57,64,65,64,52,51,54,66,64,61,65,53,54,58,50,44,52,64,65,64,65,57,65,46,65,56,64,66,64,56,66,58,54,64,52,56
2020-04-09 02:00:00+00:00,65,66,57,63,65,52,65,64,59,68,65,65,51,64,58,65,65,65,46,65,56,67,64,65,66,54,65,65,51,64,45,64,66,64,66,60,66,51,66,58,65,68,65,50,67,64,64,64,53,58
2020-04-09 03:00:00+00:00,52,63,56,66,53,61,61,61,61,64,61,61,53,60,59,61,49,57,54,46,63,64,60,61,62,59,56,61,55,61,60,60,63,60,62,61,63,50,63,47,61,65,61,53,64,61,60,57,60,47
2020-04-09 04:00:00+00:00,60,62,55,67,49,53,60,59,60,65,58,60,51,51,65,60,61,56,39,61,56,64,59,60,61,50,60,61,52,59,49,59,62,59,61,60,62,52,62,59,60,65,60,60,64,59,59,56,52,59
2020-04-09 05:00:00+00:00,67,70,59,65,68,68,68,67,60,73,61,68,47,67,67,67,68,63,57,68,66,72,67,68,69,51,49,59,52,54,56,67,70,67,69,59,70,52,70,52,67,73,67,68,56,67,67,67,55,52
2020-04-09 06:00:00+00:00,51,67,58,59,66,60,66,65,66,68,60,53,54,54,60,65,59,66,52,66,62,68,54,61,66,49,50,58,53,47,52,65,67,62,66,55,67,51,67,51,42,68,65,51,67,65,65,65,53,51
2020-04-09 07:00:00+00:00,61,75,63,66,71,65,78,63,63,79,69,61,57,62,67,78,66,58,53,62,69,79,57,71,78,56,54,69,61,55,56,71,78,70,71,59,79,54,74,58,57,60,78,62,79,73,64,69,59,58
2020-04-09 08:00:00+00:00,58,83,70,64,69,66,84,64,68,82,78,65,57,71,70,85,60,70,55,59,71,82,57,72,84,58,66,75,58,58,68,76,83,74,72,70,83,59,67,59,54,73,85,67,82,74,72,72,58,59
2020-04-09 09:00:00+00:00,65,75,73,56,68,67,83,58,57,81,75,66,61,73,68,83,56,60,56,59,69,81,58,74,83,63,59,73,57,60,64,76,82,70,75,67,82,57,69,56,56,59,83,69,81,68,66,68,59,56
2020-04-09 10:00:00+00:00,58,77,64,54,63,59,74,59,46,80,64,59,58,64,71,72,62,57,49,46,67,80,55,59,75,55,55,65,60,51,60,62,80,61,73,66,80,56,65,54,48,55,63,56,80,68,56,57,60,54
2020-04-09 11:00:00+00:00,64,75,66,56,62,58,77,65,52,79,66,60,59,67,64,75,62,61,58,55,66,79,57,63,77,58,58,65,52,53,58,64,80,59,62,68,80,55,56,55,43,64,68,64,63,70,61,59,60,55
2020-04-09 12:00:00+00:00,57,79,64,61,60,64,77,57,60,81,64,58,58,58,67,73,62,58,55,55,66,81,56,67,78,57,55,67,52,54,51,60,79,65,70,60,80,55,59,55,39,68,68,63,80,68,58,59,57,55
2020-04-09 13:00:00+00:00,65,69,69,57,71,60,71,64,66,70,70,64,58,62,70,71,62,58,58,55,59,69,56,67,70,60,58,69,56,56,60,67,71,65,71,69,70,59,69,60,53,70,71,65,70,64,66,64,55,60
2020-04-09 14:00:00+00:00,68,70,67,61,69,69,68,69,68,69,68,65,69,57,70,68,66,68,70,63,70,70,67,68,69,70,66,69,67,58,69,69,69,68,69,69,69,57,69,68,42,57,69,68,70,70,69,67,66,68
2020-04-09 15:00:00+00:00,65,70,67,56,69,63,72,64,56,71,64,58,62,60,70,71,62,63,53,58,67,70,57,65,71,55,56,66,59,54,64,66,71,62,71,71,71,58,67,59,46,69,68,62,71,70,61,59,55,59
2020-04-09 16:00:00+00:00,65,71,68,57,71,69,71,66,67,71,67,65,59,64,71,71,61,58,56,56,68,71,58,66,71,58,57,68,60,56,62,68,71,67,71,70,71,58,67,55,55,69,71,66,71,71,64,59,64,55
2020-04-09 17:00:00+00:00,67,72,70,53,69,68,73,65,65,73,66,64,58,69,62,73,64,57,61,58,71,72,58,67,73,62,61,66,61,56,61,69,73,70,73,68,73,56,62,53,47,67,72,66,72,72,64,64,58,53
2020-04-09 18:00:00+00:00,65,78,72,55,74,68,77,65,61,78,70,68,59,69,71,76,61,58,56,62,74,78,58,71,78,63,51,70,62,59,61,71,78,67,71,65,78,59,61,60,45,66,77,67,65,69,67,66,63,60
2020-04-09 19:00:00+00:00,50,67,53,48,52,54,63,51,45,70,56,52,49,50,58,63,48,51,46,44,58,69,46,57,65,46,50,57,48,51,48,58,67,54,57,52,67,42,54,47,43,54,63,56,55,56,54,43,47,47
